from to distance betweenness top10
1664 1665 27.415039 154272.193802 3481
11946 12758 27.938999 154248.246604 3481
1765 2278 16.807787 154224.311291 3481
7953 8060 11.020577 154105.464016 3481
10371 10633 9.535697 154071.766557 3481
6856 6857 13.707764 154041.428456 3481
3048 3515 14.277415 154037.775026 3481
12213 12278 18.488028 154028.910149 3481
1377 6317 152.072754 153999.314967 3481
14311 14312 63.96875 153888.323456 3481
4267 4420 20.237167 153886.316753 3481
10115 10988 25.836468 153839.024602 3481
12049 12280 8.906345 153796.504539 3481
6768 6998 9.260546 153655.693201 3481
10920 17177 12.809513 153652.417392 3481
5138 5625 17.129578 153639.964927 3481
11197 11568 12.058127 153637.861583 3481
3482 10200 0.898438 153626.694081 3481
5617 16999 13.128522 153569.443452 3481
14065 14066 10.661377 153498.573266 3481
13584 14191 20.055782 153471.925596 3481
9004 18181 66.19561 153431.448677 3481
2128 13448 82.139923 153431.298644 3481
2689 3288 20.961063 153415.776201 3481
8275 8276 9.138428 153342.14708 3481
122 595 18.521091 153337.377578 3481
12172 12222 4.777471 153332.361445 3481
10 165 4.453089 153320.448048 3481
214 10485 11.286982 153252.917095 3481
8255 16224 12.339191 153245.981057 3481
14801 17275 3.406921 153221.72802 3481
2779 17967 16.267906 153088.701142 3481
13147 17689 2.680153 153087.613867 3481
16947 17017 19.995346 153081.38467 3481
2883 3712 289.214844 152977.813926 3481
10274 10371 15.484303 152913.416185 3481
9303 10081 24.149027 152888.666602 3481
106 291 26.486349 152828.892245 3481
17381 17428 18.329979 152799.096986 3481
7694 7919 8.337972 152753.647845 3481
56 8691 5.009448 152739.348872 3481
1181 3004 15.862318 152658.223574 3481
11689 16907 1.415258 152595.95463 3481
9673 16864 9.11467 152541.2731 3481
575 713 21.729963 152517.690415 3481
6924 10404 18.144281 152386.543492 3481
5995 6377 11.15918 152384.561919 3481
2087 3235 56.003174 152375.145483 3481
11893 11970 19.995415 152313.872773 3481
6887 7025 30.747263 152256.402486 3481
6955 7145 8.261385 152248.894619 3481
5092 5617 16.807907 152216.678076 3481
3203 3558 16.829655 152185.362553 3481
4170 4267 19.995415 152184.821366 3481
6032 6095 32.037331 152161.779519 3481
17476 17794 9.638672 152090.528019 3481
16599 16770 6.357261 151994.885714 3481
9710 10048 11.15918 151954.354959 3481
8180 13111 13.998149 151906.835813 3481
8406 9277 23.76199 151906.426396 3481
9707 9754 13.778323 151799.976047 3481
3552 17376 7.506433 151759.025322 3481
15585 16040 14.678076 151748.643381 3481
9899 9949 19.848886 151735.00807 3481
1678 1883 31.249699 151530.262165 3481
12018 14399 5.712979 151462.245502 3481
12443 13988 51.610352 151383.946657 3481
10931 16465 11.192979 151371.876458 3481
9001 15382 40.498558 151369.986179 3481
5665 6292 80.651657 151335.394382 3481
158 7353 213.244629 151194.159542 3481
11635 12724 36.298565 151156.578537 3481
4613 5212 17.812752 151048.291539 3481
4293 12106 2.998226 151046.239488 3481
1262 4514 10.707031 151043.793395 3481
6988 7090 38.178726 150971.620272 3481
5140 5181 6.249376 150949.139619 3481
3457 3958 15.218262 150822.816385 3481
6611 8120 46.131931 150773.226956 3481
534 13237 7.26535 150757.571804 3481
2309 10928 89.312683 150706.777938 3481
125 1406 9.364355 150692.159906 3481
11243 11287 22.888256 150691.492994 3481
8678 10352 11.849121 150681.864719 3481
7922 7923 15.230713 150661.268473 3481
258 18237 8.369263 150645.330387 3481
2746 10121 14.734305 150634.577048 3481
3991 4154 14.33216 150611.488909 3481
3108 3735 18.387617 150595.668594 3481
8269 13900 24.877522 150575.750534 3364
10783 11067 22.906561 150571.059172 3364
1048 1317 70.407318 150450.639566 3364
233 14035 41.016113 150309.672357 3364
10388 10750 11.15918 150295.964414 3364
4664 4735 126.422249 150293.019233 3364
114 4686 174.889587 150246.259479 3364
3665 11439 6.762439 150223.898476 3364
5406 5740 9.778076 150139.652808 3364
649 7955 12.436626 150129.181082 3364
16700 18164 45.654785 150125.419782 3364
13681 13682 15.230713 150091.246539 3364
12387 12668 11.508899 150069.126147 3364
4196 12468 14.287176 150062.477349 3364
1053 16031 39.066799 149920.045244 3364
10 17944 10.228357 149869.285107 3364
17797 17875 19.995415 149863.672814 3364
6875 6876 15.230469 149856.930658 3364
16039 16132 19.995346 149847.807751 3364
4240 4887 18.133301 149839.657343 3364
16682 16683 13.70752 149803.163989 3364
14887 18175 12.529999 149795.323231 3364
17857 18030 29.471466 149777.694783 3364
13200 13443 17.378639 149772.575599 3364
8799 8989 5.783701 149726.871312 3364
18094 18186 19.995415 149657.483882 3364
8231 8326 18.488102 149601.63889 3364
3205 9045 35.233818 149588.375249 3364
55 362 9.535034 149582.157467 3364
9184 9570 11.158936 149578.173753 3364
3815 3944 18.749775 149574.949322 3364
7372 7523 4.453256 149497.299255 3364
7747 7748 18.276855 149496.405275 3364
12156 15740 7.688583 149459.154569 3364
310 12682 20.330393 149339.495589 3364
9524 13861 118.911186 149336.733509 3364
9509 10058 38.824055 149263.969154 3364
5434 5435 15.230957 149214.673017 3364
7395 7439 35.058029 149208.483289 3364
15133 16023 16.738777 149165.657004 3364
1074 12770 202.258301 149140.444106 3364
13511 13928 14.678076 148995.663711 3364
1055 2461 44.662205 148981.524496 3364
1600 1748 27.977066 148959.475556 3364
5540 11991 51.251221 148903.362021 3364
7384 7635 214.865433 148849.282286 3364
7253 7344 5.353671 148835.735879 3364
3351 5546 5.155954 148817.29039 3364
8288 8724 11.262073 148801.391509 3364
17018 17058 12.264169 148755.122731 3364
6623 6624 13.70752 148743.666121 3364
7082 7083 41.123047 148729.163217 3364
16789 16790 24.369141 148665.86243 3364
4379 4760 9.76416 148613.52704 3364
9609 9954 12.058353 148587.50695 3364
3786 3788 15.230957 148587.365155 3364
13559 14507 11.663678 148476.626134 3364
6672 7172 19.593224 148448.018603 3364
516 13029 84.097969 148415.707005 3364
7677 7952 8.906345 148415.150062 3364
17019 17147 29.752228 148375.821116 3364
7308 7403 33.623486 148327.990687 3364
17224 17280 6.249934 148294.834956 3364
755 2535 1.09668 148282.683844 3364
329 706 12.7139 148245.654641 3364
6429 6467 16.811377 148223.856704 3364
3515 3967 14.67854 148207.638539 3364
16464 17018 18.133301 148144.227915 3364
9786 13482 10.859513 148141.941089 3364
13857 14139 8.506579 148122.990527 3364
3124 12896 2.862999 148043.482974 3364
1224 1431 23.517185 148031.630893 3364
10393 10394 18.276855 148019.617914 3364
3756 3758 6.092285 148015.991031 3364
11756 13077 23.725645 148000.211118 3364
1641 17430 55.333008 147915.989153 3364
10394 10840 14.031624 147911.082074 3364
11445 17647 20.879419 147910.961207 3364
7559 7964 13.359894 147880.875549 3364
14775 15028 11.496108 147857.87954 3364
4649 5180 68.748772 147824.236759 3364
9624 17019 9.157602 147807.10577 3364
16464 16593 17.268585 147803.290898 3364
10000 13694 117.180061 147759.842609 3364
8173 9921 50.423237 147736.931858 3364
6310 7105 34.98946 147724.709581 3364
549 8591 9.313143 147716.284453 3364
2359 11832 14.077852 147699.966667 3364
9661 10328 20.211914 147684.362289 3364
6205 6479 11.315314 147678.110431 3364
17523 17669 20.237167 147612.717325 3364
3306 17237 26.136307 147604.504265 3364
11324 16907 10.152294 147591.986424 3364
5214 5554 12.7139 147560.325994 3364
3149 3544 11.262623 147529.592929 3364
6275 6368 15.484391 147372.315407 3364
5127 5326 18.147367 147339.686134 3364
4567 4787 6.357067 147223.287565 3364
4770 4890 4.453256 147167.703193 3364
16808 17539 29.834873 147147.090663 3364
7634 8155 17.129578 147139.42678 3364
9481 13417 124.154366 147137.822859 3364
1733 15343 61.147091 147115.454867 3364
3766 13182 13.717923 147110.143709 3364
4931 17998 23.441067 147102.247794 3364
7702 7703 12.18457 147063.626447 3364
6982 7119 11.453418 147063.172048 3364
6687 6764 11.020515 146976.384783 3364
9089 9488 12.057994 146967.840951 3364
31 376 22.076483 146961.659664 3364
12116 13885 0.330605 146961.100798 3364
4221 10464 11.100746 146957.600385 3364
6106 17113 13.302587 146942.258824 3364
13052 13053 13.70752 146889.330545 3364
3517 3519 51.78418 146821.785323 3364
2073 17043 29.809401 146725.796139 3364
18065 18253 70.282616 146723.965598 3364
4008 4293 18.421474 146688.952002 3364
14151 14152 13.70752 146648.366608 3364
11015 14120 0.351641 146637.099431 3364
13809 16303 19.613073 146569.757589 3364
10222 12951 21.698547 146507.256878 3364
2278 2770 16.807709 146502.88325 3364
4889 8111 7.377812 146485.324901 3364
14150 14151 27.415283 146463.560098 3364
3169 3170 21.322754 146453.553641 3364
3717 4025 9.76416 146447.870574 3364
10770 17682 277.226929 146341.69605 3364
8246 17145 8.245644 146266.440551 3364
1165 1778 36.183613 146250.077343 3364
16244 17024 9.336337 146225.900062 3364
1285 15163 10.34499 146221.333333 3364
10254 11287 30.6875 146220.264088 3364
8192 15284 3.857983 146208.366219 3364
9027 11516 73.944405 146195.333333 3364
5049 5138 15.483823 146154.139614 3364
3915 7126 26.590221 146152.953183 3364
4586 16264 39.659523 146151.226948 3364
5933 10498 16.482466 146089.828411 3364
4210 17704 6.610585 146072.0 3364
14277 16460 20.212017 146072.0 3364
15478 15657 5.783701 146072.0 3364
2792 4549 17.138912 146072.0 3364
402 714 67.7202 146072.0 3364
387 9195 12.885484 146072.0 3364
393 11706 7.757237 146072.0 3364
1131 1337 16.220556 146072.0 3364
456 9141 36.327145 146072.0 3364
518 16595 18.910625 146072.0 3364
2526 5629 93.766785 146072.0 3364
624 2412 26.318359 146072.0 3364
2740 4133 52.670151 146072.0 3364
923 10798 278.883972 146072.0 3364
1006 17179 17.497623 146072.0 3364
1267 1268 4.569336 146072.0 3364
10434 12964 83.290932 146072.0 3364
1160 1205 21.36834 146072.0 3364
16781 17204 208.732483 146072.0 3364
1206 17482 82.352188 146072.0 3364
8455 16940 59.449303 146072.0 3364
1432 11353 13.368883 146072.0 3364
1491 2302 48.804455 146072.0 3364
2745 13028 38.056606 146072.0 3364
1696 9981 21.989382 146072.0 3364
1831 5608 3.822856 146072.0 3364
1853 10206 41.478039 146072.0 3364
5192 14073 37.652172 146072.0 3364
6408 13304 15.389591 146072.0 3364
4168 17020 3.645471 146072.0 3364
5884 9753 4.951997 146072.0 3364
5548 9461 66.854927 146072.0 3364
2512 13283 20.645731 146072.0 3364
2514 12666 14.440062 146072.0 3364
2591 14252 18.368164 146072.0 3364
2648 6528 4.394223 146072.0 3364
2755 13583 9.879895 146072.0 3364
2869 10675 148.355301 146072.0 3364
9724 13021 30.517838 146072.0 3364
3163 15589 227.011063 146072.0 3364
3189 17170 243.619675 146072.0 3364
3226 7201 423.578278 146072.0 3364
3322 3383 65.506554 146072.0 3364
12276 14083 10.342402 146072.0 3364
11475 12939 11.849121 146072.0 3364
3961 11875 0.797808 146072.0 3364
6476 17927 43.971565 146072.0 3364
4343 4462 6.700737 146072.0 3364
4382 8472 133.19368 146072.0 3364
6062 17115 26.67016 146072.0 3364
4605 7136 16.966797 146072.0 3364
5144 6963 56.700062 146072.0 3364
5931 17694 12.380513 146072.0 3364
11798 12536 57.550266 146072.0 3364
16051 16411 11.172852 146072.0 3364
8630 14264 10.977943 146072.0 3364
6369 7142 36.721191 146072.0 3364
8959 17863 290.704193 146072.0 3364
15453 17637 67.023834 146072.0 3364
6234 17566 43.215298 146072.0 3364
6540 6596 1.869141 146072.0 3364
8642 15442 57.846073 146072.0 3364
6882 6992 16.037842 146072.0 3364
15197 15346 17.268585 146072.0 3364
14676 14746 2.301636 146072.0 3364
7081 13265 27.627539 146072.0 3364
7191 7787 9.572482 146072.0 3364
10650 13131 11.34143 146072.0 3364
7994 15844 23.356453 146072.0 3364
8441 10079 48.033325 146072.0 3364
9352 9452 13.988484 146072.0 3364
9368 15216 30.048143 146072.0 3364
10178 10790 20.306175 146072.0 3364
9800 14246 19.075863 146072.0 3364
9806 9807 10.661621 146072.0 3364
10860 11407 19.845558 146072.0 3364
13724 13960 8.50682 146072.0 3364
11820 15972 0.822266 146072.0 3364
12137 16016 7.779034 146072.0 3364
12549 15503 93.455765 146072.0 3364
12449 17291 44.117725 146072.0 3364
14617 15024 22.727947 146072.0 3364
8307 8520 5.783733 146072.0 3364
9232 12507 100.477875 146072.0 3364
2904 15008 34.821476 146072.0 3364
8909 8910 153.82959 146072.0 3364
2750 13092 8.509984 146072.0 3364
2973 17097 71.732399 146072.0 3364
8863 11071 114.40094 146072.0 3364
5872 5923 10.752226 146072.0 3364
12839 12873 161.450851 146072.0 3364
7125 10544 16.001873 146072.0 3364
12162 15365 1.228388 146072.0 3364
2457 7390 10.954245 146064.333333 3364
4470 4471 25.89209 146064.0 3364
1740 15103 375.820801 146056.0 3364
7898 8440 15.34375 146052.559449 3364
8819 16395 42.112812 146052.0 3364
8819 16423 16.56164 146052.0 3249
17730 18163 14.144043 146050.0 3249
977 17687 12.076432 146048.0 3249
14072 14822 27.906351 146048.0 3249
14822 15766 85.872681 146048.0 3249
3744 4008 8.506579 146047.137995 3249
2233 5649 33.594578 146046.0 3249
817 3253 4.873156 146044.0 3249
1276 3253 15.455204 146044.0 3249
3417 7590 11.084353 146040.0 3249
3417 14828 26.466867 146040.0 3249
6351 6440 13.988533 146040.0 3249
7310 7453 14.332251 146040.0 3249
1615 3010 26.785576 146036.0 3249
9240 14936 10.92041 146034.0 3249
7943 9758 42.345192 146032.0 3249
1401 8825 9.81703 146024.0 3249
10252 10533 9.876352 146024.0 3249
7042 7070 36.560635 146018.0 3249
1744 2806 26.969021 146013.0 3249
7563 7712 4.993652 146010.666667 3249
1345 14863 15.428381 146010.066667 3249
2350 2855 16.738647 146003.451691 3249
10653 16893 34.47921 146001.337714 3249
7156 8427 13.099603 145988.0 3249
891 6061 20.860723 145987.717614 3249
286 9086 16.266598 145987.0 3249
113 336 18.790689 145985.333333 3249
3242 12615 22.019358 145979.117278 3249
14447 14450 19.799805 145978.333333 3249
79 219 20.237167 145977.74542 3249
1666 11516 166.196014 145976.666667 3249
4897 13575 29.552984 145968.112072 3249
12529 13575 166.831177 145968.112072 3249
5346 6151 23.761778 145956.0 3249
15820 17464 3.157205 145940.8 3249
15466 15522 24.409031 145936.687842 3249
8433 8541 21.504999 145924.055793 3249
199 3693 9.092773 145909.666667 3249
4398 15139 14.007831 145884.0 3249
14016 14153 16.049877 145873.714286 3249
14316 17207 20.860268 145871.333333 3249
17227 17332 19.995415 145845.272894 3249
1777 4077 6.3656 145829.922657 3249
15114 17207 18.052731 145824.333333 3249
7033 16520 2.753919 145820.303447 3249
10903 11392 15.419146 145789.245601 3249
14722 14884 4.453319 145753.475223 3249
17571 17572 179.72168 145717.927926 3249
4159 16126 22.886698 145692.353458 3249
2445 3878 19.548895 145690.695238 3249
739 791 99.008842 145683.158519 3249
10834 12973 17.214497 145682.333333 3249
2106 6095 24.511677 145675.187667 3249
4885 16611 13.956836 145672.526161 3249
15548 17125 36.245361 145641.736648 3249
11976 12223 12.391665 145633.180386 3249
3517 7285 51.056763 145603.081455 3249
15059 17449 81.167702 145548.449588 3249
17875 17963 19.995346 145547.138877 3249
8695 9116 13.359434 145532.099345 3249
6627 16281 284.872528 145525.944048 3249
5246 15263 12.956861 145508.113419 3249
5501 14010 13.489411 145494.292204 3249
12031 14785 36.711552 145464.342616 3249
10440 10525 27.556889 145461.169243 3249
4988 12905 26.546967 145456.995858 3249
2406 9166 11.772561 145402.12381 3249
15232 15449 6.974365 145397.397394 3249
7025 7481 14.031624 145387.575216 3249
5689 16368 13.633802 145383.983202 3249
1609 1956 57.734386 145383.878671 3249
791 848 117.283684 145377.239022 3249
368 1879 27.814068 145334.576931 3249
969 5173 22.586273 145328.455118 3249
3852 4135 14.781958 145320.903344 3249
5644 12480 8.232064 145317.557074 3249
9513 13086 14.980152 145247.458452 3249
8414 8746 9.535697 145235.695538 3249
3605 13796 56.180599 145234.325247 3249
3842 5638 101.71711 145177.925759 3249
3442 16268 11.736683 145176.679234 3249
1956 2179 32.735996 145165.834749 3249
10121 17225 23.519415 145152.121877 3249
2487 10896 23.924158 145147.620751 3249
3856 5742 11.758301 145128.318272 3249
9892 9984 3.178533 145102.34718 3249
15322 15552 29.766632 145081.879564 3249
18038 18040 13.707549 145071.380952 3249
3353 4250 51.510204 145068.579859 3249
1269 1428 20.237167 145066.915528 3249
4909 5002 13.988582 145006.797662 3249
9171 14829 167.722702 145000.535714 3249
2656 12439 2.187991 144983.84987 3249
2119 10704 39.963028 144977.752206 3249
4787 5073 8.50706 144967.195956 3249
2636 10244 9.81703 144934.135422 3249
4338 4698 10.780326 144922.222417 3249
2834 15897 29.195478 144900.834578 3249
116 360 6.974121 144885.670889 3249
14595 15125 30.097027 144883.490322 3249
15396 15672 8.50706 144878.826087 3249
16284 16610 9.882458 144870.841236 3249
2419 2442 0.432129 144868.925413 3249
2770 3304 16.738647 144858.778084 3249
672 1130 56.249199 144807.901932 3249
506 13087 14.217381 144794.742139 3249
15910 15911 28.938477 144783.581098 3249
2151 2152 19.799805 144718.893693 3249
1613 18173 48.830883 144718.817102 3249
6294 6392 19.995415 144709.605033 3249
7508 7609 12.499447 144647.611694 3249
9850 10207 10.53125 144644.255289 3249
16132 16580 14.277996 144642.4645 3249
10256 11244 29.332069 144620.653331 3249
4975 7095 6.107845 144601.111555 3249
3369 7600 126.971062 144564.437338 3249
250 4765 6.768522 144562.795162 3249
4899 7779 61.431343 144556.850344 3249
13876 13922 13.778759 144549.498001 3249
176 1583 32.43338 144537.216522 3249
101 12882 5.010035 144492.211047 3249
7306 7448 21.729963 144470.271534 3249
5961 13605 14.682796 144435.921721 3249
13731 13832 20.237267 144414.829897 3249
39 495 44.421001 144386.303465 3249
9542 11151 63.771561 144317.921455 3249
9595 10385 23.712891 144308.863527 3249
10727 10728 18.276855 144275.506524 3249
5780 6576 29.93906 144258.990113 3249
3905 4237 10.228357 144256.746628 3249
250 6773 35.655041 144217.357067 3249
